측정일시,측정소명,이산화질소농도(ppm),오존농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm),미세먼지농도(㎍/㎥),초미세먼지농도(㎍/㎥)
20230110,강남구,0.0444,0.009,0.66,0.0038,60,31
20230110,강동구,0.0351,0.008,0.64,0.003,65,36
20230110,강북구,0.0351,0.0125,0.76,0.0028,62,30
20230110,강서구,0.0446,0.0072,0.74,0.0041,69,31
20230110,관악구,0.0503,0.0074,0.8,0.0035,63,31
20230110,광진구,0.0435,0.0064,0.71,0.0042,62,32
20230110,구로구,0.0406,0.0076,0.51,0.0036,67,30
20230110,금천구,0.0455,0.0063,0.71,0.0036,58,38
20230110,노원구,0.0518,0.0099,0.83,0.0042,61,34
20230110,도봉구,0.0363,0.0135,0.74,0.0029,53,29
20230110,동대문구,0.0429,0.01,0.71,0.004,57,32
20230110,동작구,0.0495,0.0074,0.73,0.0034,66,37
20230110,마포구,0.0483,0.0068,0.76,0.0043,53,37
20230110,서대문구,0.0442,0.008,1.16,0.0067,57,30
20230110,서초구,0.0478,0.0059,0.58,0.0032,62,33
20230110,성동구,0.0439,0.0087,0.67,0.0038,63,28
20230110,성북구,0.0447,0.0102,0.74,0.0036,62,33
20230110,송파구,0.045,0.0088,0.76,0.0031,66,35
20230110,양천구,0.044,0.0059,0.73,0.0035,65,35
20230110,영등포구,0.0485,0.0074,0.74,0.0036,60,34
20230110,용산구,0.0449,0.0043,0.76,0.0034,62,33
20230110,은평구,0.0367,0.0084,1.04,0.0034,56,27
20230110,종로구,0.0378,0.0097,0.72,0.0035,50,30
20230110,중구,,,,,,
20230110,중랑구,0.0413,0.0127,0.65,0.0031,58,34
20230110,강남대로,0.0509,0.005,0.92,0.0041,68,39
20230110,강변북로,0.0499,0.007,0.78,0.0029,65,36
20230110,공항대로,0.0498,0.0049,0.75,0.0036,62,32
20230110,도산대로,0.0472,0.0049,0.81,0.0039,67,36
20230110,동작대로,0.0551,0.0057,0.93,0.0036,67,38
20230110,시흥대로,0.0608,0.0045,0.86,0.0041,63,28
20230110,신촌로,0.0534,0.004,0.92,0.0037,70,40
20230110,영등포로,0.0494,0.0068,0.79,0.0037,63,37
20230110,정릉로,0.0439,0.008,0.82,0.0039,59,35
20230110,종로,0.049,0.0063,0.83,0.0041,58,27
20230110,천호대로,0.0498,0.0046,0.88,0.0038,65,35
20230110,청계천로,0.0449,0.0058,0.82,0.004,62,32
20230110,한강대로,0.0509,0.0075,0.87,0.0034,68,34
20230110,홍릉로,0.0433,0.0074,0.69,0.0036,61,37
20230110,화랑로,0.0516,0.0059,0.77,0.0035,60,32
20230110,관악산,0.0182,0.0345,0.35,0.0028,56,29
20230110,남산,0.0382,0.0108,1.11,0.0042,60,34
20230110,북한산,0.0189,0.0214,0.41,0.003,48,25
20230110,세곡,0.0475,0.006,1.07,0.0043,66,36
20230110,항동,0.0282,0.0076,0.87,0.0038,53,30
20230110,행주,0.0317,0.0141,0.51,0.0038,53,27
20230110,마포아트센터,0.0496,0.0082,0.77,0.0039,63,33
20230110,서울숲,0.048,0.0089,1.01,0.0035,62,32
20230110,올림픽공원,0.0445,0.0104,0.66,0.0029,60,36
20230110,자연사박물관,0.0453,0.0094,0.67,0.0038,57,30
20230111,강남구,0.0658,0.0051,0.96,0.0045,76,48
20230111,강동구,0.0493,0.0041,0.82,0.0035,76,50
20230111,강북구,0.0506,0.0062,0.87,0.0036,62,37
20230111,강서구,0.0632,0.0044,1,0.0054,87,49
20230111,관악구,0.0672,0.0062,1.03,0.0045,87,50
20230111,광진구,0.0509,0.0049,0.89,0.0041,71,46
20230111,구로구,0.0574,0.0034,0.78,0.0044,92,59
20230111,금천구,0.0548,0.0045,0.72,0.0039,71,51
20230111,노원구,0.0696,0.0048,1,0.0045,68,44
20230111,도봉구,0.0519,0.0065,0.98,0.0029,56,37
20230111,동대문구,0.063,0.0051,1.07,0.0047,66,45
20230111,동작구,0.0627,0.0066,0.91,0.0041,81,56
20230111,마포구,0.0664,0.0047,1.03,0.0055,63,51
20230111,서대문구,0.0605,0.0055,1.34,0.0063,71,46
20230111,서초구,0.0668,0.0035,0.89,0.0034,82,58
20230111,성동구,0.0618,0.0051,0.96,0.0045,76,40
20230111,성북구,0.0614,0.0045,1.04,0.004,68,41
20230111,송파구,0.0615,0.0049,0.98,0.0039,77,47
20230111,양천구,0.0608,0.0039,0.93,0.0043,85,55
20230111,영등포구,0.0684,0.0038,1,0.0048,78,54
20230111,용산구,0.0611,0.0052,1.02,0.0036,76,47
20230111,은평구,0.0512,0.0054,1.16,0.0038,66,41
20230111,종로구,0.0648,0.0049,1.1,0.0046,69,51
20230111,중구,,,,,,
20230111,중랑구,0.0634,0.0053,0.92,0.0037,67,45
20230111,강남대로,0.0603,0.0052,1.14,0.0046,86,60
20230111,강변북로,0.0667,0.0042,1.03,0.0032,76,54
20230111,공항대로,0.0681,0.0029,1.06,0.005,79,47
20230111,도산대로,0.067,0.003,1.16,0.0044,86,57
20230111,동작대로,0.0674,0.0048,1.12,0.0047,85,52
20230111,시흥대로,0.0729,0.0037,1,0.0049,84,41
20230111,신촌로,0.069,0.0027,1.22,0.0046,86,59
20230111,영등포로,0.0701,0.0032,1.12,0.0048,82,58
20230111,정릉로,0.0603,0.0038,1.1,0.0045,68,43
20230111,종로,0.0666,0.004,1.09,0.005,70,40
20230111,천호대로,0.0658,0.003,1.15,0.0045,78,52
20230111,청계천로,0.0551,0.0037,1.1,0.0047,75,45
20230111,한강대로,0.0669,0.0058,1.18,0.0039,84,54
20230111,홍릉로,0.0603,0.0035,1.05,0.0043,67,49
20230111,화랑로,0.0632,0.0027,0.93,0.0037,60,36
20230111,관악산,0.0267,0.0302,0.32,0.0039,57,35
20230111,남산,0.0576,0.0059,1.37,0.0048,77,52
20230111,북한산,0.0353,0.0117,0.53,0.0033,54,37
20230111,세곡,0.0554,0.0071,1.31,0.0049,82,55
20230111,항동,0.0349,0.0073,0.79,0.0036,71,48
20230111,행주,0.0469,0.0066,0.68,0.0041,60,36
20230111,마포아트센터,0.0675,0.0067,1.07,0.0045,77,50
20230111,서울숲,0.0658,0.0066,1.13,0.0039,74,47
20230111,올림픽공원,0.0623,0.007,0.97,0.0034,77,58
20230111,자연사박물관,0.0634,0.0067,0.87,0.0044,69,47
20230112,강남구,0.0575,0.0051,0.7,0.0041,67,45
20230112,강동구,0.0434,0.0053,0.67,0.0033,69,48
20230112,강북구,0.0447,0.0102,0.83,0.0035,53,36
20230112,강서구,0.0553,0.0054,0.93,0.004,70,42
20230112,관악구,0.0651,0.0043,1,0.004,81,48
20230112,광진구,0.0435,0.0059,0.61,0.0034,63,45
20230112,구로구,0.0518,0.0037,0.64,0.0036,75,51
20230112,금천구,0.0596,0.0024,0.82,0.0042,67,51
20230112,노원구,0.0673,0.005,1.08,0.0049,60,43
20230112,도봉구,0.0467,0.0114,0.9,0.0028,49,35
20230112,동대문구,0.0561,0.0065,0.93,0.0046,55,39
20230112,동작구,0.0664,0.0046,0.95,0.0044,74,55
20230112,마포구,0.0548,0.0075,0.82,0.0049,52,43
20230112,서대문구,0.0425,0.0152,0.8,0.0046,53,37
20230112,서초구,0.0587,0.0041,,0.0031,75,51
20230112,성동구,0.0578,0.0045,0.86,0.005,71,40
20230112,성북구,0.0583,0.0059,1,0.0039,62,41
20230112,송파구,0.059,0.0049,0.98,0.0037,73,47
20230112,양천구,0.0566,0.0037,0.94,0.0044,73,51
20230112,영등포구,0.0621,0.004,1.01,0.0042,72,53
20230112,용산구,0.0552,0.0054,0.83,0.0034,60,40
20230112,은평구,0.0389,0.0137,1.01,0.0035,46,29
20230112,종로구,0.068,0.002,1.2,0.005,47,37
20230112,중구,,,,,,
20230112,중랑구,0.0526,0.0096,0.69,0.0035,58,43
20230112,강남대로,0.0616,0.005,1.09,0.0046,76,53
20230112,강변북로,0.0601,0.0038,0.86,0.003,72,52
20230112,공항대로,0.0626,0.0033,1.04,0.0049,71,42
20230112,도산대로,0.0566,0.0026,0.98,0.0039,75,52
20230112,동작대로,0.0695,0.0038,1.28,0.0047,84,54
20230112,시흥대로,0.0763,0.002,1.12,0.0047,77,43
20230112,신촌로,0.0551,0.0059,0.77,0.004,64,45
20230112,영등포로,0.0636,0.0031,1.02,0.0046,75,53
20230112,정릉로,0.0572,0.0047,1.08,0.0048,58,40
20230112,종로,0.0636,0.0044,1.13,0.0054,59,35
20230112,천호대로,0.0601,0.0027,1.02,0.0043,73,49
20230112,청계천로,0.0497,0.0041,1.14,0.0051,64,40
20230112,한강대로,0.0585,0.0074,0.89,0.0032,66,44
20230112,홍릉로,0.0591,0.0031,1.04,0.0045,67,49
20230112,화랑로,0.0637,0.0041,0.89,0.0042,62,40
20230112,관악산,0.0156,0.0362,0.23,0.0028,28,17
20230112,남산,0.0454,0.0096,0.82,0.0038,60,45
20230112,북한산,0.021,0.0224,0.35,0.0029,43,32
20230112,세곡,0.054,0.0081,1.41,0.0054,71,51
20230112,항동,0.0371,0.0046,0.82,0.0036,66,48
20230112,행주,0.0505,0.0046,0.72,0.0041,58,41
20230112,마포아트센터,0.0554,0.0095,0.83,0.0039,60,40
20230112,서울숲,0.0595,0.0057,1.03,0.0037,70,45
20230112,올림픽공원,0.0566,0.0068,0.91,0.0032,72,57
20230112,자연사박물관,0.043,0.0181,0.6,0.0037,51,37
20230113,강남구,0.0398,0.007,0.61,0.0036,21,12
20230113,강동구,0.03,0.0057,0.54,0.0029,20,12
20230113,강북구,0.0318,0.0075,0.93,0.0031,15,8
20230113,강서구,0.0358,0.0078,0.69,0.0034,24,13
20230113,관악구,0.0379,0.0046,0.64,0.003,25,12
20230113,광진구,0.0267,0.0081,0.53,0.0033,17,10
20230113,구로구,0.0317,0.0053,0.39,0.0026,18,14
20230113,금천구,0.0363,0.0043,0.55,0.0038,26,15
20230113,노원구,0.0497,0.0025,0.94,0.0037,23,17
20230113,도봉구,0.0342,0.0082,1.03,0.003,18,13
20230113,동대문구,0.0417,0.0055,0.79,0.0039,26,14
20230113,동작구,0.0436,0.0043,0.65,0.0037,20,13
20230113,마포구,0.0358,0.0098,0.7,0.0043,18,13
20230113,서대문구,0.0249,0.0151,0.78,0.0029,16,11
20230113,서초구,0.0415,0.0046,,0.0027,24,16
20230113,성동구,0.0409,0.005,0.69,0.0044,26,12
20230113,성북구,0.0403,0.0058,0.8,0.003,23,15
20230113,송파구,0.041,0.0047,0.86,0.0031,24,15
20230113,양천구,0.035,0.005,0.67,0.004,26,15
20230113,영등포구,0.0384,0.005,0.66,0.0032,23,13
20230113,용산구,0.0358,0.0068,0.66,0.0029,18,13
20230113,은평구,0.0209,0.0151,1,0.0037,15,9
20230113,종로구,0.0288,0.0158,0.51,0.0034,21,14
20230113,중구,,,,,,
20230113,중랑구,0.0395,0.0079,0.67,0.0032,21,11
20230113,강남대로,0.0407,0.0054,0.87,0.004,22,18
20230113,강변북로,0.041,0.0047,0.79,0.0027,21,15
20230113,공항대로,0.0409,0.0052,0.69,0.0047,22,13
20230113,도산대로,0.0395,0.0051,0.94,0.0036,24,18
20230113,동작대로,0.0475,0.0042,0.86,0.0039,27,14
20230113,시흥대로,0.0438,0.0042,0.64,0.0035,18,9
20230113,신촌로,0.0357,0.0088,0.79,0.0035,25,17
20230113,영등포로,0.0408,0.0038,0.77,0.0036,26,16
20230113,정릉로,0.042,0.0054,0.82,0.0045,22,11
20230113,종로,0.0409,0.0058,0.9,0.0043,22,12
20230113,천호대로,0.0427,0.0033,0.77,0.0035,23,13
20230113,청계천로,0.0375,0.0064,0.82,0.0044,23,13
20230113,한강대로,0.037,0.0104,0.79,0.0026,22,18
20230113,홍릉로,0.0421,0.0039,0.78,0.0037,30,19
20230113,화랑로,0.0497,0.0011,0.81,0.004,22,12
20230113,관악산,0.0089,0.0316,0.21,0.0022,5,3
20230113,남산,0.0266,0.0106,0.54,0.0029,12,11
20230113,북한산,0.0153,0.0178,0.4,0.0029,10,5
20230113,세곡,0.0435,0.0025,1.21,0.0046,28,20
20230113,항동,0.0212,0.005,0.56,0.003,24,12
20230113,행주,0.0333,0.0024,0.5,0.0036,25,13
20230113,마포아트센터,0.0348,0.0112,0.81,0.0035,19,14
20230113,서울숲,0.0399,0.0073,0.96,0.0032,20,11
20230113,올림픽공원,0.0403,0.006,0.8,0.0027,18,15
20230113,자연사박물관,0.027,0.018,0.47,0.0029,13,11
20230114,강남구,0.0278,0.0127,0.5,0.0036,11,6
20230114,강동구,0.0187,0.0116,0.42,0.0025,7,3
20230114,강북구,0.0234,0.0121,0.7,0.0031,13,8
20230114,강서구,0.0217,0.0103,0.6,0.0026,15,7
20230114,관악구,0.0251,0.0082,0.61,0.0027,16,8
20230114,광진구,0.0185,0.0128,0.46,0.0032,7,3
20230114,구로구,0.0175,0.0103,0.38,0.0023,12,8
20230114,금천구,0.0247,0.0102,0.59,0.003,15,10
20230114,노원구,0.0234,0.0124,0.6,0.0033,16,11
20230114,도봉구,0.0212,0.0136,0.91,0.0027,13,10
20230114,동대문구,0.0255,0.0118,0.62,0.0034,14,8
20230114,동작구,0.0302,0.0099,0.53,0.0034,11,6
20230114,마포구,0.024,0.0106,0.58,0.0036,12,8
20230114,서대문구,0.0215,0.0123,0.71,0.0022,14,9
20230114,서초구,0.0223,0.0101,,0.0024,13,7
20230114,성동구,0.0217,0.0144,0.5,0.0038,11,5
20230114,성북구,0.0278,0.0106,0.64,0.0027,16,18
20230114,송파구,0.0263,0.0105,0.59,0.0026,10,6
20230114,양천구,0.0203,0.0096,0.56,0.0034,14,8
20230114,영등포구,0.023,0.0098,0.58,0.0028,16,8
20230114,용산구,0.0212,0.0139,0.54,0.0024,11,7
20230114,은평구,0.0163,0.0123,1,0.0028,11,7
20230114,종로구,0.0238,0.0134,0.6,0.0036,11,8
20230114,중구,,,,,,
20230114,중랑구,0.0238,0.0157,0.51,0.0028,10,5
20230114,강남대로,0.0286,0.0093,0.7,0.0029,11,10
20230114,강변북로,0.0354,0.0144,0.68,0.0021,10,7
20230114,공항대로,0.0252,0.009,0.56,0.0036,13,8
20230114,도산대로,0.0231,0.0167,0.73,0.0029,14,11
20230114,동작대로,0.0319,0.0089,0.71,0.0033,15,8
20230114,시흥대로,0.0373,0.0057,0.66,0.0032,11,5
20230114,신촌로,0.025,0.009,0.65,0.0031,17,10
20230114,영등포로,0.0257,0.0083,0.64,0.0034,15,11
20230114,정릉로,0.0308,0.0085,0.65,0.0042,14,8
20230114,종로,0.0282,0.0088,0.69,0.0035,13,7
20230114,천호대로,0.0297,0.0081,0.59,0.0032,10,5
20230114,청계천로,0.026,0.011,0.57,0.004,14,8
20230114,한강대로,0.0242,0.0138,0.68,0.0023,18,12
20230114,홍릉로,0.0265,0.0092,0.6,0.0035,15,12
20230114,화랑로,0.035,0.0064,0.7,0.0038,16,9
20230114,관악산,0.0173,0.0207,0.3,0.0018,3,1
20230114,남산,0.0177,0.0128,0.54,0.0027,6,4
20230114,북한산,0.0152,0.0162,0.47,0.0025,5,4
20230114,세곡,0.0283,0.009,0.86,0.0033,11,7
20230114,항동,0.0131,0.0115,0.57,0.0027,11,5
20230114,행주,0.0143,0.0113,0.43,0.0029,12,6
20230114,마포아트센터,0.0252,0.0129,0.68,0.0029,13,8
20230114,서울숲,0.0248,0.0154,0.64,0.0028,9,3
20230114,올림픽공원,0.025,0.017,0.63,0.0023,5,5
20230114,자연사박물관,0.0245,0.0142,0.38,0.0024,9,5
20230115,강남구,0.0155,0.0206,0.35,0.0028,15,10
20230115,강동구,0.013,0.0161,0.34,0.0022,15,12
20230115,강북구,0.0103,0.0235,0.41,0.0023,12,9
20230115,강서구,0.0118,0.0213,0.4,0.0025,19,11
20230115,관악구,0.0163,0.0153,0.45,0.0024,18,11
20230115,광진구,0.0127,0.0184,0.32,0.0031,14,10
20230115,구로구,0.0118,0.017,0.26,0.0022,15,9
20230115,금천구,0.0185,0.0175,0.42,0.0027,16,13
20230115,노원구,0.0127,0.0198,0.4,0.0025,13,11
20230115,도봉구,0.0095,0.0256,,0.0022,9,8
20230115,동대문구,0.0119,0.0215,0.4,0.0027,13,9
20230115,동작구,0.0162,0.0192,0.35,0.0022,16,12
20230115,마포구,0.0159,0.0174,0.42,0.0024,13,9
20230115,서대문구,0.0127,0.0207,0.45,0.0016,12,7
20230115,서초구,0.0122,0.0189,,0.0022,13,8
20230115,성동구,0.0134,0.0192,0.35,0.0024,15,10
20230115,성북구,0.0159,0.0198,0.44,0.0023,14,
20230115,송파구,0.0166,0.0179,0.41,0.0021,15,12
20230115,양천구,0.0145,0.0169,0.41,0.0029,16,13
20230115,영등포구,0.0144,0.0187,0.4,0.0024,15,10
20230115,용산구,0.0128,0.0207,0.43,0.0022,16,12
20230115,은평구,0.0111,0.0207,0.84,0.0026,14,8
20230115,종로구,0.0115,0.0224,0.34,0.003,4,2
20230115,중구,,,,,,
20230115,중랑구,0.0177,0.0201,0.37,0.0023,14,10
20230115,강남대로,0.0177,0.0169,0.47,0.0024,13,11
20230115,강변북로,0.0257,0.0151,0.56,0.0019,15,12
20230115,공항대로,0.0135,0.0192,0.37,0.0021,14,10
20230115,도산대로,0.0171,0.0155,0.56,0.0026,15,11
20230115,동작대로,0.0205,0.0171,0.48,0.0024,16,12
20230115,시흥대로,0.0176,0.0162,0.4,0.0026,15,10
20230115,신촌로,0.0187,0.0148,0.46,0.0027,18,12
20230115,영등포로,0.0195,0.0162,0.46,0.0029,17,14
20230115,정릉로,0.0179,0.016,0.44,0.0025,13,9
20230115,종로,0.0131,0.0202,0.44,0.0029,14,9
20230115,천호대로,0.0207,0.0147,0.41,0.0027,16,12
20230115,청계천로,0.0129,0.0212,0.34,0.0031,14,10
20230115,한강대로,0.0119,0.0224,0.47,0.002,15,11
20230115,홍릉로,0.0159,0.0167,0.39,0.0027,15,12
20230115,화랑로,0.0206,0.0146,0.39,0.0025,14,10
20230115,관악산,0.0084,0.0247,0.23,0.0018,8,4
20230115,남산,0.0086,0.0209,0.44,0.0024,11,9
20230115,북한산,0.0065,0.0251,0.34,0.0022,10,7
20230115,세곡,0.0167,0.0193,0.54,0.0024,13,9
20230115,항동,0.0077,0.0223,0.39,0.0027,16,9
20230115,행주,0.0054,0.0228,0.21,0.0028,14,8
20230115,마포아트센터,0.0143,0.0227,0.5,0.0027,13,8
20230115,서울숲,0.0168,0.0208,0.39,0.0025,14,7
20230115,올림픽공원,0.0174,0.0255,0.48,0.0021,11,11
20230115,자연사박물관,0.012,0.0241,0.19,0.0022,11,6
20230116,강남구,0.018,0.0242,0.37,0.0029,22,13
20230116,강동구,0.0165,0.0181,0.35,0.0023,25,16
20230116,강북구,0.0086,0.03,0.39,0.0021,22,14
20230116,강서구,0.0139,0.0271,0.38,0.0029,27,11
20230116,관악구,0.0187,0.0203,0.42,0.0028,21,12
20230116,광진구,0.014,0.0219,0.32,0.0031,22,14
20230116,구로구,0.0141,0.0222,0.26,0.0028,19,7
20230116,금천구,0.0218,0.0224,0.42,0.0031,20,14
20230116,노원구,0.012,0.0266,0.39,0.0027,24,18
20230116,도봉구,0.0108,0.0299,0.47,0.0023,16,12
20230116,동대문구,0.0157,0.0251,0.39,0.0031,22,13
20230116,동작구,0.0173,0.0237,0.34,0.0023,22,13
20230116,마포구,0.0184,0.0217,0.42,0.0026,20,12
20230116,서대문구,0.0154,0.0243,0.45,0.0022,20,11
20230116,서초구,0.0164,0.0238,0.38,0.0024,20,8
20230116,성동구,0.019,0.0216,0.36,0.0027,24,12
20230116,성북구,0.0183,0.0233,0.46,0.0027,22,12
20230116,송파구,0.0238,0.0192,0.45,0.0025,24,14
20230116,양천구,0.0152,0.0221,0.38,0.0023,22,14
20230116,영등포구,0.0158,0.0234,0.38,0.0025,19,10
20230116,용산구,0.0135,0.0267,0.44,0.0027,22,14
20230116,은평구,0.0105,0.0248,0.81,0.003,21,10
20230116,종로구,0.016,0.0253,0.41,0.0028,21,15
20230116,중구,,,,,,
20230116,중랑구,0.0195,0.0225,0.39,0.0023,23,15
20230116,강남대로,0.0265,0.0172,0.52,0.0026,29,13
20230116,강변북로,0.0314,0.0145,0.54,0.0023,25,14
20230116,공항대로,0.0212,0.0198,0.37,0.0021,26,12
20230116,도산대로,0.0214,0.019,0.57,0.003,22,11
20230116,동작대로,0.0264,0.0203,0.48,0.0023,23,13
20230116,시흥대로,0.0219,0.0209,0.38,0.003,19,8
20230116,신촌로,0.0283,0.0164,0.51,0.0031,30,15
20230116,영등포로,0.0215,0.0217,0.43,0.0035,23,14
20230116,정릉로,0.0235,0.0166,0.46,0.0022,24,14
20230116,종로,0.0137,0.0255,0.42,0.003,23,11
20230116,천호대로,0.0244,0.0172,0.43,0.0029,28,16
20230116,청계천로,0.0169,0.0237,0.38,0.0027,24,13
20230116,한강대로,0.0171,0.0249,0.48,0.0028,25,13
20230116,홍릉로,0.0211,0.0173,0.42,0.0029,23,15
20230116,화랑로,0.026,0.0165,0.42,0.0023,23,14
20230116,관악산,0.0127,0.0278,0.22,0.0021,23,11
20230116,남산,0.0112,0.0248,0.43,0.0028,16,12
20230116,북한산,0.0054,0.0305,0.31,0.0025,17,13
20230116,세곡,0.0266,0.0194,0.57,0.0028,24,12
20230116,항동,0.0097,0.0266,0.31,0.0031,19,6
20230116,행주,0.0061,0.028,0.28,0.0034,16,9
20230116,마포아트센터,0.0163,0.027,0.49,0.0032,20,9
20230116,서울숲,0.0213,0.0225,0.42,0.0028,22,8
20230116,올림픽공원,0.0183,0.0298,0.47,0.0024,17,13
20230116,자연사박물관,0.0124,0.0287,,0.0027,17,7
20230117,강남구,0.0352,0.0109,0.49,0.003,31,17
20230117,강동구,0.0291,0.0066,0.47,0.0025,37,21
20230117,강북구,0.0275,0.0116,0.55,0.0021,33,19
20230117,강서구,0.0369,0.0087,0.59,0.0033,43,19
20230117,관악구,0.0347,0.0111,0.53,0.003,28,14
20230117,광진구,0.0357,0.0029,0.57,0.0032,31,18
20230117,구로구,0.0299,0.0102,0.38,0.003,35,15
20230117,금천구,0.0333,0.0104,0.48,0.0033,26,18
20230117,노원구,0.0344,0.0108,0.55,0.0029,36,22
20230117,도봉구,0.0309,0.0108,0.67,0.0023,29,19
20230117,동대문구,0.0347,0.0103,0.56,0.0033,31,16
20230117,동작구,0.0318,0.0114,0.45,0.0025,30,18
20230117,마포구,0.0354,0.0088,0.58,0.0029,28,19
20230117,서대문구,0.0342,0.0109,0.74,0.0033,31,16
20230117,서초구,0.0352,0.0106,0.5,0.0026,32,15
20230117,성동구,0.0343,0.01,0.48,0.003,32,15
20230117,성북구,0.0349,0.0101,0.63,0.003,33,17
20230117,송파구,0.0352,0.01,0.56,0.0027,33,18
20230117,양천구,0.0322,0.0078,0.52,0.0026,36,20
20230117,영등포구,0.0339,0.0092,0.51,0.0029,31,16
20230117,용산구,0.0306,0.0125,0.52,0.003,31,16
20230117,은평구,0.0364,0.0032,,0.0026,41,19
20230117,종로구,0.0351,0.0111,0.58,0.003,31,18
20230117,중구,,,,,,
20230117,중랑구,0.0341,0.0097,0.51,0.0023,32,19
20230117,강남대로,0.0356,0.0084,0.63,0.0032,35,18
20230117,강변북로,0.0385,0.0087,0.65,0.0025,33,20
20230117,공항대로,0.0398,0.0066,0.58,0.0026,39,18
20230117,도산대로,0.0359,0.009,0.74,0.0033,35,17
20230117,동작대로,0.0375,0.0104,0.58,0.0026,34,19
20230117,시흥대로,0.0413,0.0077,0.55,0.0034,31,11
20230117,신촌로,0.0402,0.0076,0.66,0.0032,37,19
20230117,영등포로,0.0366,0.0092,0.58,0.0034,34,19
20230117,정릉로,0.036,0.0077,0.61,0.0025,34,18
20230117,종로,0.0324,0.0107,0.63,0.0031,32,15
20230117,천호대로,0.0395,0.0048,0.61,0.0032,39,23
20230117,청계천로,0.0354,0.0094,0.59,0.0033,34,18
20230117,한강대로,0.0346,0.0129,0.66,0.0031,40,18
20230117,홍릉로,0.0353,0.0082,0.52,0.0031,29,18
20230117,화랑로,0.0424,0.0043,0.6,0.0024,35,20
20230117,관악산,0.0137,0.0279,0.27,0.0026,28,15
20230117,남산,0.0277,0.0113,0.6,0.0033,29,16
20230117,북한산,0.0161,0.0192,0.4,0.0027,23,13
20230117,세곡,0.0387,0.0068,0.72,0.0034,33,18
20230117,항동,0.0203,0.0093,0.45,0.0033,32,15
20230117,행주,0.0311,0.0095,0.42,0.0036,34,17
20230117,마포아트센터,0.0352,0.013,0.66,0.0035,33,16
20230117,서울숲,0.0343,0.0116,0.67,0.0031,33,15
20230117,올림픽공원,0.0376,0.0112,0.56,0.0026,33,22
20230117,자연사박물관,0.0335,0.0124,0.46,0.003,29,13
20230118,강남구,0.0323,0.0161,0.53,0.0031,51,23
20230118,강동구,0.0264,0.0117,0.5,0.0027,53,25
20230118,강북구,0.0222,0.0174,0.58,0.0023,54,26
20230118,강서구,0.0334,0.0126,0.6,0.0036,70,26
20230118,관악구,0.0329,0.0137,0.58,0.0031,56,22
20230118,광진구,0.0289,0.0115,0.53,0.0033,47,26
20230118,구로구,0.0278,0.0132,0.42,0.0032,61,23
20230118,금천구,0.0325,0.0128,0.57,0.0034,49,27
20230118,노원구,0.0298,0.0161,0.57,0.003,55,30
20230118,도봉구,0.0246,0.0196,0.7,0.0024,50,25
20230118,동대문구,0.0302,0.0165,0.61,0.0035,51,23
20230118,동작구,0.0318,0.0162,0.53,0.0029,58,29
20230118,마포구,0.0333,0.0122,0.6,0.0034,47,28
